Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
201301,    4.07,    6.34,    5.85,    5.93,    5.80,    6.98,    5.40,    6.30,    5.68,    5.59,    5.96,    7.78,    6.45,    5.28,    5.47,    6.46,    6.18,    5.05,    6.67
201302,    0.80,    0.00,    1.71,    2.15,    0.11,    0.41,    1.76,    2.45,    1.74,    0.63,   -0.32,   -0.27,    0.86,    2.54,    1.32,    2.32,    2.54,    2.47,    0.64
201303,    4.12,    3.78,    4.06,    4.05,    3.65,    3.91,    4.13,    3.86,    4.45,    4.54,    2.93,    4.15,    3.75,    4.46,    3.93,    4.14,    3.66,    4.98,    3.63
201304,    0.96,    1.20,    1.40,    2.77,    0.54,    0.76,    2.14,    1.86,    3.35,    0.63,    0.46,    2.92,   -0.68,    1.07,    2.74,    1.37,    2.21,    3.64,    2.90
201305,    4.88,    4.69,    3.47,   -1.52,    5.15,    4.01,    3.29,    1.50,   -3.38,    5.76,    4.66,    3.53,    4.35,    4.41,    2.65,    3.22,    0.30,   -3.25,   -3.59
201306,   -2.02,   -1.79,   -1.09,   -0.23,   -2.08,   -2.25,   -0.33,   -1.11,    0.55,   -2.71,   -1.54,   -1.04,   -3.07,   -0.06,   -0.48,   -1.32,   -0.96,    1.62,   -1.13
201307,    7.18,    5.94,    5.49,    4.05,    6.32,    6.11,    5.64,    4.60,    3.73,    7.26,    5.27,    5.30,    7.29,    4.79,    6.25,    4.73,    4.39,    3.73,    3.74
201308,   -1.95,   -2.25,   -2.91,   -3.42,   -1.77,   -2.24,   -4.12,   -2.61,   -2.93,   -1.67,   -1.89,   -3.07,   -1.04,   -3.17,   -4.79,   -1.73,   -3.94,   -3.23,   -2.53
201309,    6.57,    4.78,    2.24,    2.96,    4.50,    4.72,    3.26,    1.42,    2.72,    3.63,    5.50,    5.26,    3.95,    3.46,    3.11,    0.24,    3.22,    1.81,    3.94
201310,    2.99,    4.30,    4.53,    4.70,    3.71,    4.62,    3.75,    5.36,    4.92,    3.27,    4.20,    5.32,    3.64,    3.53,    3.91,    5.96,    4.45,    4.34,    5.69
201311,    3.30,    3.77,    3.70,    1.26,    3.59,    3.19,    3.78,    3.57,   -0.06,    4.04,    3.09,    4.08,    1.89,    3.39,    4.07,    4.15,    2.69,   -0.40,    0.38
201312,    3.21,    3.24,    2.16,    2.39,    3.16,    2.89,    2.52,    1.99,    2.24,    2.32,    4.12,    3.38,    2.18,    2.83,    2.29,    1.63,    2.56,    1.46,    3.24
201401,   -0.13,   -3.52,   -4.84,   -3.67,   -3.64,   -3.67,   -4.27,   -5.23,   -3.13,   -3.04,   -4.31,   -3.31,   -4.20,   -4.76,   -3.91,   -5.87,   -4.24,   -1.85,   -4.76
201402,    6.30,    4.73,    4.24,    3.66,    4.35,    5.20,    4.22,    4.08,    3.22,    3.53,    5.28,    5.38,    4.93,    4.58,    3.96,    4.05,    4.14,    3.56,    2.77
201403,   -3.56,    0.10,    2.53,    1.90,    0.02,    0.65,    2.41,    2.47,    2.27,   -0.33,    0.41,    0.23,    1.28,    1.77,    2.88,    3.10,    1.51,    1.85,    2.82
201404,   -2.68,   -1.00,    1.06,    1.77,   -1.12,   -1.37,    0.32,    2.51,    2.05,   -0.47,   -1.83,   -0.80,   -2.23,    0.93,   -0.11,    3.19,    1.47,    2.38,    1.62
201405,    2.81,    2.98,    1.81,    0.83,    2.83,    3.37,    1.22,    1.17,    1.92,    2.88,    2.77,    3.25,    3.56,    1.56,    0.97,    2.13,   -0.31,    2.40,    1.29
201406,    3.99,    2.31,    1.84,    2.25,    1.69,    3.33,    1.52,    2.02,    2.19,    1.87,    1.49,    3.36,    3.29,    0.67,    2.15,    1.83,    2.32,    2.73,    1.47
201407,   -2.11,   -2.70,   -1.78,   -1.75,   -2.85,   -2.30,   -1.35,   -1.67,   -2.26,   -2.49,   -3.24,   -2.38,   -2.22,   -1.13,   -1.45,   -2.33,   -1.30,   -3.15,   -0.78
201408,    5.43,    4.26,    4.09,    3.46,    4.26,    3.73,    4.57,    3.77,    3.06,    4.04,    4.51,    4.26,    3.19,    2.94,    5.38,    3.71,    3.81,    3.17,    2.88
201409,   -2.97,   -2.71,   -1.83,   -0.87,   -2.32,   -2.37,   -2.16,   -0.98,   -1.14,   -1.35,   -3.39,   -3.52,   -1.16,   -1.97,   -2.25,   -1.58,   -0.64,   -1.58,   -0.44
201410,    2.08,    1.99,    3.57,    2.10,    1.56,    3.22,    4.29,    1.57,    3.14,    3.07,   -0.12,    2.89,    3.56,    4.15,    4.36,    2.23,    1.20,    2.64,    3.95
201411,    1.35,    2.07,    3.84,    2.28,    1.36,    3.50,    4.54,    3.19,    0.95,    1.69,    0.97,    3.53,    3.47,    4.22,    4.69,    2.70,    3.46,    0.83,    1.13
201412,   -0.31,    1.18,   -0.01,   -0.71,    0.70,    1.56,   -0.58,   -0.56,   -0.17,    0.51,    0.92,    2.18,    0.94,    1.20,   -1.43,    0.55,   -1.17,    0.68,   -1.51
201501,   -0.97,   -5.14,   -3.08,   -3.43,   -5.68,   -4.02,   -2.10,   -4.63,   -1.94,   -6.12,   -5.16,   -4.05,   -3.99,   -3.76,   -1.28,   -4.48,   -4.72,   -3.22,    0.14
201502,    6.79,    7.10,    7.16,    4.09,    7.05,    6.99,    7.62,    5.07,    3.85,    7.60,    6.42,    7.19,    6.79,    7.35,    7.75,    6.45,    4.29,    3.99,    3.63
201503,   -0.15,   -0.61,   -1.32,   -2.17,   -0.66,   -0.59,   -1.55,   -1.74,   -2.32,   -0.42,   -0.92,   -0.50,   -0.68,   -0.31,   -2.14,   -1.23,   -2.03,   -1.50,   -3.61
201504,   -0.14,    1.03,   -0.52,    2.38,    1.51,    0.32,   -0.80,    1.60,    1.81,    1.28,    1.77,    0.09,    0.56,   -0.97,   -0.71,   -0.60,    2.88,    1.04,    3.05
201505,    2.07,    0.95,    2.24,    0.07,    1.13,    2.04,    2.32,    0.68,   -0.24,    1.59,    0.63,    0.58,    3.55,    2.09,    2.43,    1.31,    0.33,   -0.13,   -0.40
201506,   -0.39,   -1.16,   -1.46,   -2.71,   -1.14,   -0.52,   -1.99,   -2.27,   -2.62,    0.13,   -2.56,   -1.20,    0.15,   -1.22,   -2.37,   -1.35,   -2.79,   -2.45,   -2.88
201507,    3.47,    1.86,    1.07,    0.40,    1.69,    0.61,    1.23,    1.34,    0.05,    0.68,    2.72,    2.10,   -0.55,    2.54,    0.11,    2.16,    0.66,    2.52,   -1.92
201508,   -5.72,   -6.54,   -6.59,   -4.93,   -5.84,   -6.90,   -6.69,   -6.14,   -3.90,   -6.03,   -5.64,   -7.60,   -6.35,   -6.49,   -6.87,   -6.68,   -5.68,   -3.17,   -4.52
201509,   -5.24,   -3.27,   -2.72,   -1.15,   -3.21,   -2.95,   -3.55,   -1.31,   -1.61,   -4.62,   -1.78,   -3.37,   -2.63,   -4.18,   -2.99,   -1.90,   -0.81,    0.01,   -2.98
201510,    8.08,    7.74,    7.02,    8.58,    8.01,    7.10,    6.97,    8.19,    7.95,    6.51,    9.47,    7.34,    6.92,    6.61,    7.29,    7.14,    9.05,    7.61,    8.25
201511,    1.52,    0.84,    0.81,   -0.63,    0.58,    0.19,    1.20,    0.65,   -1.44,    0.70,    0.47,    1.23,   -0.63,    1.96,    0.54,    1.49,   -0.04,   -1.31,   -1.54
201512,   -1.89,   -2.97,   -2.95,   -0.89,   -2.60,   -5.13,   -2.33,   -0.65,   -1.67,   -3.11,   -2.11,   -3.53,   -6.43,   -2.11,   -2.52,   -1.05,   -0.32,   -1.15,   -2.12
201601,   -9.42,   -7.52,   -5.49,   -1.78,   -7.89,   -6.29,   -6.86,   -3.77,    0.89,   -9.58,   -6.27,   -6.95,   -5.74,   -8.13,   -5.72,   -3.87,   -3.69,    0.83,    0.94
201602,   -1.13,   -0.54,   -0.34,    1.70,   -0.09,   -0.69,    0.90,    0.45,    1.06,   -0.29,    0.09,   -1.22,   -0.26,    0.21,    1.51,   -1.67,    2.18,    0.88,    1.22
201603,    6.55,    6.92,    7.28,    6.88,    7.03,    8.34,    7.13,    6.16,    7.48,    8.28,    5.91,    6.77,    9.61,    7.49,    6.83,    5.80,    6.44,    6.41,    8.42
201604,    1.57,    1.64,    0.21,    0.61,    1.77,   -1.19,    2.81,    0.54,    0.12,    3.25,    0.41,    1.44,   -3.23,    2.17,    3.35,   -0.02,    0.98,   -0.65,    0.78
201605,    2.78,    0.53,    2.50,    0.85,    0.92,    1.94,    1.66,    1.94,    0.08,    0.90,    0.95,   -0.07,    3.58,    1.21,    2.06,    2.62,    1.42,    0.27,   -0.08
201606,   -2.25,   -2.30,   -0.91,    4.14,   -2.49,   -1.38,   -1.04,    1.78,    4.64,   -2.39,   -2.60,   -2.00,   -0.90,   -2.11,   -0.09,   -0.79,    3.77,    3.58,    5.55
201607,    6.77,    3.42,    4.02,    1.91,    3.82,    2.85,    4.22,    2.26,    3.39,    3.69,    3.90,    2.78,    2.92,    2.60,    5.11,    4.39,    0.64,    2.66,    6.39
201608,    0.76,    0.39,    0.75,    0.04,    1.14,    0.79,    0.79,    0.26,   -0.69,    1.55,    0.89,   -0.79,    2.32,   -0.10,    1.26,   -0.27,    0.69,   -1.69,    3.30
201609,    1.64,   -0.19,   -0.05,   -0.22,    0.31,   -0.86,    0.26,   -0.81,    1.08,   -0.25,    0.65,   -0.99,   -0.74,   -0.28,    0.54,   -0.11,   -1.35,    0.95,    1.54
201610,   -3.39,   -2.34,   -0.89,   -1.83,   -2.36,   -1.01,   -1.68,   -0.84,   -2.49,   -3.89,   -1.43,   -2.32,    0.25,   -2.45,   -1.27,   -0.33,   -1.25,   -2.33,   -3.08
201611,    3.21,    6.03,    5.62,    4.52,    5.79,    7.67,    5.04,    4.12,    5.37,    7.01,    5.07,    6.44,    8.85,    7.16,    3.95,    4.57,    3.77,    4.51,    8.64
201612,    0.24,    0.88,    2.67,    2.76,    1.30,    1.17,    2.69,    2.83,    2.85,    0.56,    1.74,    0.19,    2.07,    2.01,    3.04,    3.01,    2.68,    3.72,   -0.35
201701,    4.60,    3.10,    1.43,   -0.20,    2.68,    2.54,    1.82,    0.37,   -0.40,    1.12,    3.59,    3.80,    1.37,    2.03,    1.71,    0.85,   -0.02,   -0.80,    1.11
201702,    3.29,    2.74,    4.84,    2.87,    2.99,    3.00,    5.67,    3.80,    2.27,    3.30,    2.81,    2.33,    3.63,    3.60,    6.76,    4.29,    3.40,    2.95,   -0.24
201703,    1.16,    0.75,   -0.18,   -0.53,    0.28,   -0.13,    0.31,   -0.42,   -0.30,   -0.01,    0.45,    1.53,   -1.67,   -0.42,    0.69,   -0.05,   -0.73,   -0.34,   -0.13
201704,    2.73,    1.54,    1.23,   -0.65,    1.04,    2.04,    0.68,    0.73,   -1.23,    1.04,    1.04,    2.35,    1.75,    1.46,    0.29,    1.78,   -0.14,   -1.64,    0.34
201705,    2.07,    2.18,    1.06,   -0.28,    2.72,    0.28,    1.68,    0.62,   -0.78,    2.42,    2.89,    1.32,   -0.73,   -0.08,    2.56,    1.18,    0.15,   -0.15,   -3.12
201706,    0.53,    1.09,    0.93,    0.84,    2.15,    0.40,    0.63,    0.94,    0.89,    2.87,    1.73,   -0.63,    1.42,    1.86,    0.04,    1.11,    0.80,    0.26,    3.33
201707,    3.02,    2.46,    1.87,    0.84,    2.40,    1.53,    1.71,    2.49,    0.30,    3.30,    1.80,    2.54,    0.81,    2.17,    1.30,    3.15,    1.78,   -0.88,    3.63
201708,    1.15,    0.07,    0.28,   -0.45,    0.35,   -0.60,    1.13,   -0.18,   -0.92,    0.60,    0.18,   -0.37,   -0.76,    2.45,   -0.05,   -0.69,    0.37,   -0.49,   -2.09
201709,    1.56,    4.41,    1.91,    3.54,    4.12,    3.17,    1.84,    2.47,    3.89,    3.89,    4.27,    4.88,    1.93,   -0.10,    3.55,    2.06,    2.93,    3.48,    5.03
201710,    2.81,    3.23,    3.40,   -0.38,    3.25,    2.88,    4.20,    1.46,   -0.90,    3.97,    2.74,    3.21,    2.64,    3.17,    5.08,    2.27,    0.55,   -0.07,   -3.13
201711,    1.85,    3.01,    4.01,    3.65,    2.80,    4.18,    3.64,    3.45,    4.22,    2.13,    3.27,    3.35,    4.80,    3.59,    3.69,    4.16,    2.65,    3.31,    6.77
201712,    0.95,    0.74,    1.42,    1.12,    0.92,    0.64,    1.49,    1.39,    1.23,   -0.46,    1.85,    0.44,    0.79,    1.01,    1.89,    1.80,    0.92,    0.53,    3.13
201801,    9.19,    6.37,    5.06,    2.76,    7.14,    5.15,    5.20,    4.02,    2.47,    9.09,    5.85,    5.12,    5.17,    3.24,    6.82,    4.66,    3.29,    2.67,    1.96
201802,   -2.62,   -2.85,   -3.27,   -5.44,   -3.22,   -2.43,   -2.54,   -5.61,   -5.28,   -3.59,   -2.97,   -2.24,   -2.56,   -1.48,   -3.38,   -5.49,   -5.74,   -5.31,   -5.18
201803,   -2.41,   -1.57,   -2.64,   -1.74,   -1.20,   -2.49,   -2.81,   -1.45,   -2.36,   -1.72,   -0.86,   -2.16,   -2.75,   -3.40,   -2.33,   -2.15,   -0.62,   -3.08,   -0.44
201804,    1.26,    0.33,   -0.02,    0.37,    1.26,    0.39,   -0.85,   -0.12,    1.06,   -0.05,    2.14,   -1.19,    1.57,   -1.29,   -0.50,    0.51,   -0.86,    0.80,    1.76
201805,    5.28,    1.64,    2.27,    1.65,    2.10,    0.95,    3.87,    0.87,    1.34,    2.34,    1.95,    0.86,    1.02,    5.11,    2.89,   -0.25,    2.20,    1.38,    1.24
201806,    2.22,   -0.16,   -0.10,    0.46,   -0.19,    0.20,   -0.58,    0.17,    0.87,   -0.51,    0.01,   -0.09,    0.41,   -1.10,   -0.16,    0.55,   -0.27,    0.51,    1.78
201807,    1.65,    2.46,    5.03,    3.61,    2.66,    3.34,    5.57,    4.92,    2.72,    3.28,    2.15,    2.07,    4.06,    5.77,    5.38,    4.96,    4.88,    2.55,    3.09
201808,    6.40,    2.96,    3.51,    1.16,    3.02,    6.41,    1.89,    2.53,   -0.39,    3.58,    2.56,    2.84,    8.41,    3.37,    0.41,    1.71,    3.31,   -0.33,   -0.53
201809,   -0.63,    0.74,    0.21,    0.68,    0.81,   -0.22,    0.86,   -0.23,    1.42,    2.06,   -0.22,    0.60,   -0.66,    0.86,    0.86,   -0.14,   -0.31,    1.42,    1.41
201810,  -11.62,   -9.22,   -6.00,   -3.54,  -10.34,   -5.26,   -7.28,   -4.66,   -3.16,  -12.32,   -8.65,   -7.06,   -4.30,   -7.19,   -7.36,   -5.32,   -4.05,   -4.89,    0.60
201811,    2.01,    1.44,    0.67,    3.75,    0.79,   -3.30,    2.67,    4.97,    2.48,   -1.83,    2.92,    2.73,   -6.25,    3.41,    1.90,    4.39,    5.52,    3.33,    0.70
201812,   -9.31,   -9.96,   -9.58,   -8.83,   -9.86,  -10.62,   -9.69,   -8.91,   -8.23,  -11.10,   -8.90,  -10.15,  -10.88,   -9.14,  -10.27,   -8.11,   -9.64,   -7.47,   -9.86
201901,   12.27,    8.93,    7.91,    5.41,    9.16,    8.12,    8.96,    5.06,    6.28,   10.04,    8.50,    8.46,    7.93,    7.29,   10.76,    5.95,    4.22,    6.29,    6.28
201902,    2.33,    4.96,    4.33,    3.09,    5.53,    3.11,    5.17,    3.62,    3.16,    4.84,    6.07,    3.83,    2.73,    5.46,    4.87,    4.26,    3.01,    2.54,    4.51
201903,    1.52,    1.93,    0.71,    1.40,    2.18,    2.47,   -0.20,    0.53,    1.82,    3.56,    1.07,    1.42,    3.04,    1.10,   -1.56,    0.22,    0.83,    1.33,    2.88
201904,    4.55,    3.81,    5.97,    1.39,    3.86,    5.07,    7.29,    2.02,    2.00,    3.59,    4.09,    3.71,    5.81,    7.12,    7.47,    3.57,    0.53,    2.90,    0.07
201905,   -7.00,   -6.37,   -7.46,   -5.35,   -6.42,   -7.18,   -7.77,   -5.93,   -5.45,   -7.42,   -5.59,   -6.26,   -7.66,   -7.48,   -8.08,   -6.65,   -5.22,   -5.45,   -5.43
201906,    6.36,    8.35,    7.63,    6.24,    8.07,    8.51,    8.04,    5.90,    6.65,    9.05,    7.27,    8.90,    8.30,    8.42,    7.63,    6.15,    5.67,    7.16,    5.51
201907,    1.02,    1.54,    2.29,    0.14,    1.91,    2.71,    1.76,    0.77,    0.12,    0.74,    3.28,    1.08,    4.25,    1.44,    2.06,    1.25,    0.17,   -0.26,    1.08
201908,   -3.68,   -0.59,   -1.95,   -3.23,    0.15,   -2.27,   -1.75,   -1.66,   -3.92,   -0.19,    0.53,   -1.52,   -2.95,   -1.36,   -2.12,   -1.23,   -2.20,   -3.33,   -5.36
201909,   -1.01,    0.02,    3.25,    4.63,   -0.10,    1.41,    3.50,    3.49,    5.39,   -0.99,    0.90,    0.18,    2.57,    3.30,    3.69,    3.46,    3.52,    4.92,    6.55
201910,    3.35,    2.12,    2.11,    1.25,    1.75,    3.96,    0.36,    2.22,    0.80,    2.83,    0.56,    2.59,    5.21,   -0.10,    0.79,    2.46,    1.92,   -0.25,    3.41
201911,    5.02,    4.57,    3.78,    2.28,    3.53,    5.95,    2.65,    3.24,    1.97,    4.23,    2.74,    5.89,    6.00,    3.94,    1.46,    3.63,    2.73,    1.90,    2.16
201912,    2.50,    2.72,    3.33,    2.74,    3.24,    3.46,    2.45,    3.17,    2.82,    3.22,    3.26,    2.07,    4.71,    1.56,    3.30,    3.59,    2.61,    2.67,    3.18
202001,    2.50,    1.55,   -0.77,   -4.32,    0.17,    2.07,   -1.39,   -2.43,   -4.78,    1.55,   -1.42,    3.30,    0.99,   -2.82,   -0.05,   -1.53,   -3.62,   -5.13,   -3.95
202002,   -5.28,   -7.12,   -9.84,   -9.66,   -6.64,   -8.89,   -9.70,   -9.79,   -9.77,   -6.40,   -6.94,   -7.70,   -9.95,   -9.58,   -9.80,   -9.99,   -9.51,  -10.91,   -7.07
202003,  -12.54,  -11.97,  -12.99,  -16.52,  -13.16,  -10.78,  -14.46,  -12.59,  -18.90,  -13.51,  -12.73,  -10.49,  -11.03,  -17.47,  -11.72,  -12.28,  -13.01,  -19.91,  -16.63
202004,   17.95,   12.91,   11.60,   11.78,   13.40,   13.51,   10.06,   11.29,   11.83,   13.11,   13.74,   12.31,   14.62,    9.99,   10.13,   10.98,   11.71,   13.56,    8.04
202005,    7.63,    6.16,    4.49,    2.03,    8.22,    4.99,    4.83,    1.90,    1.90,    8.96,    7.34,    3.65,    6.19,    4.87,    4.79,    1.67,    2.20,    1.48,    2.89
202006,    4.29,    2.40,    2.06,   -0.51,    0.32,    5.60,    0.64,   -0.25,   -0.79,    0.52,    0.09,    5.04,    6.08,    1.10,    0.25,   -0.35,   -0.12,   -1.95,    1.82
202007,    8.95,    7.02,    3.32,    1.57,    7.03,    5.12,    3.44,    3.27,   -0.59,    5.61,    7.73,    6.99,    3.39,    3.06,    3.82,    2.87,    3.63,    0.43,   -2.50
202008,    9.78,    9.96,    5.12,    2.08,   11.25,    5.19,    5.01,    3.09,    2.53,    8.98,   12.36,    4.47,    5.88,    5.91,    4.14,    4.65,    1.67,    2.64,    2.31
202009,   -4.79,   -4.23,   -1.47,   -4.60,   -4.76,   -1.09,   -1.62,   -2.23,   -7.06,   -1.99,   -6.07,   -1.78,   -0.43,   -0.88,   -2.35,   -2.11,   -2.33,   -6.15,   -8.83
202010,   -1.20,   -3.56,   -2.34,    0.25,   -4.10,   -1.59,   -2.98,    0.41,   -1.05,   -3.75,   -4.28,   -1.19,   -1.96,   -2.65,   -3.30,   -0.65,    1.39,   -0.44,   -2.28
202011,   13.08,   10.51,   11.94,   15.39,    9.82,   12.99,   11.17,   13.54,   17.80,   11.08,    9.19,   13.48,   12.53,    9.77,   12.56,   13.78,   13.31,   15.98,   21.52
202012,    5.27,    5.60,    3.29,    3.80,    5.34,    4.46,    3.20,    3.77,    4.64,    3.56,    6.24,    6.63,    2.38,    2.58,    3.80,    4.56,    3.05,    3.37,    7.13
202101,    1.50,   -1.34,   -1.23,    0.44,   -1.53,   -0.53,   -1.14,   -1.37,    1.52,   -3.83,   -0.41,   -0.53,   -0.52,   -1.10,   -1.17,   -2.27,   -0.53,   -0.26,    4.88
202102,    1.91,    1.07,    3.71,    8.72,    0.16,    4.16,    2.47,    6.38,   12.64,    4.92,   -2.09,    4.76,    3.57,    2.86,    2.09,    7.77,    5.11,   10.86,   15.83
202103,   -0.52,    3.02,    7.21,    6.42,    2.23,    5.82,    7.66,    6.82,    6.73,    2.08,    2.31,    6.06,    5.58,    8.46,    6.89,    7.56,    6.12,    6.82,    6.57
202104,    7.15,    6.14,    2.71,    3.39,    6.77,    3.78,    2.37,    2.76,    3.96,    7.12,    6.59,    3.79,    3.77,    2.56,    2.17,    2.68,    2.83,    4.13,    3.67
202105,   -2.03,   -0.70,    3.01,    2.86,   -1.01,    1.65,    2.68,    3.20,    3.44,    0.72,   -1.89,    0.49,    2.82,    2.17,    3.19,    4.16,    2.28,    2.37,    5.30
202106,    5.65,    4.38,   -0.97,   -1.50,    5.97,   -0.57,   -0.80,   -2.71,   -0.51,    4.73,    6.63,   -1.63,    0.48,   -1.01,   -0.58,   -2.94,   -2.50,   -2.33,    2.56
202107,    0.59,    3.85,    1.35,    0.37,    4.15,    2.86,    1.30,    1.33,   -0.94,    2.07,    5.20,    3.28,    2.22,    3.17,   -0.32,    0.72,    1.97,    0.32,   -2.02
202108,    3.77,    3.09,    2.15,    1.74,    2.57,    2.95,    2.66,    1.97,    1.63,    2.95,    2.39,    4.06,    1.25,    2.97,    2.38,    2.07,    1.87,    3.55,   -0.05
202109,   -4.66,   -5.47,   -3.80,   -2.89,   -5.20,   -5.23,   -4.80,   -2.82,   -2.14,   -3.65,   -5.96,   -5.95,   -4.11,   -5.45,   -4.21,   -1.91,   -3.78,   -2.93,   -1.42
202110,    6.24,    8.72,    6.58,    4.25,    6.85,   10.73,    7.62,    4.20,    3.51,    8.12,    6.22,   12.16,    8.50,    5.89,    9.15,    3.33,    5.13,    3.90,    3.16
202111,   -3.39,    2.41,   -2.24,   -2.16,    4.28,   -1.71,   -1.29,   -2.43,   -2.58,    4.43,    4.21,   -0.88,   -3.03,   -3.01,    0.19,   -3.15,   -1.68,   -0.92,   -4.09
202112,   -0.49,    4.29,    6.02,    7.85,    4.65,    4.50,    5.37,    7.95,    7.10,    1.21,    6.41,    3.62,    5.94,    6.32,    4.57,    7.21,    8.71,    6.80,    7.39
202201,  -10.24,   -5.87,   -3.80,    1.44,   -6.10,   -5.26,   -4.95,   -0.85,    3.42,   -9.19,   -4.60,   -5.45,   -4.95,   -5.19,   -4.75,   -0.87,   -0.84,   -0.85,    7.42
202202,   -2.73,   -3.16,   -2.37,    0.04,   -3.20,   -3.13,   -2.32,   -1.55,    1.15,   -1.02,   -4.22,   -3.09,   -3.18,   -1.36,   -3.13,   -1.79,   -1.30,    0.42,    1.79
202203,    3.52,    3.07,    2.40,    4.19,    3.82,    2.44,    2.66,    2.26,    4.71,    4.95,    3.28,    1.69,    3.63,    3.92,    1.59,    0.97,    3.56,    4.34,    5.03
202204,  -14.97,   -9.90,   -4.80,   -3.29,  -10.16,   -7.64,   -5.43,   -3.85,   -2.74,  -13.83,   -8.37,   -9.42,   -4.84,   -2.90,   -7.66,   -3.72,   -3.97,   -4.53,   -1.23
202205,   -3.42,   -1.03,    1.07,    4.65,   -1.70,    0.06,    1.39,    2.50,    5.66,    1.07,   -2.98,    0.23,   -0.19,   -0.15,    2.82,    1.61,    3.39,    2.17,    8.53
202206,   -9.23,   -9.02,   -7.03,   -6.93,   -9.64,   -7.08,   -7.85,   -6.45,   -7.44,  -12.01,   -8.51,   -7.87,   -5.88,   -6.49,   -9.07,   -6.62,   -6.28,   -6.83,   -7.91
202207,   13.46,   11.92,    6.06,    4.38,   13.01,    7.82,    6.41,    4.28,    4.42,   15.94,    9.80,    8.21,    7.28,    8.99,    4.87,    4.21,    4.33,    4.74,    3.54
202208,   -3.94,   -4.91,   -2.43,   -2.23,   -5.31,   -2.79,   -2.40,   -2.69,   -2.02,   -5.30,   -5.32,   -3.51,   -1.81,   -2.71,   -2.21,   -3.00,   -2.43,   -3.01,    0.74
202209,   -9.48,   -9.66,   -8.03,   -8.97,  -10.74,   -6.40,   -8.32,   -8.06,   -9.90,  -11.49,   -9.88,   -5.89,   -7.10,   -9.75,   -7.44,   -8.07,   -8.05,   -9.75,  -10.31
202210,    2.18,    8.78,   10.78,   13.77,    7.90,   10.99,   11.27,   11.70,   14.62,   10.22,    5.26,   11.71,   10.00,   11.88,   10.90,   10.18,   12.95,   14.14,   15.94
202211,    2.40,    5.06,    7.10,    6.16,    4.98,    6.10,    7.20,    6.97,    5.14,    2.67,    7.74,    5.30,    7.19,    6.73,    7.49,    6.75,    7.15,    5.71,    3.63
202212,   -9.20,   -6.48,   -3.87,   -3.56,   -7.66,   -3.37,   -3.98,   -3.33,   -3.69,   -8.93,   -6.22,   -2.66,   -4.32,   -4.35,   -3.76,   -3.20,   -3.44,   -3.32,   -4.70
202301,   13.38,    6.82,    2.40,    4.58,    8.86,    2.64,    2.15,    2.01,    5.99,   11.27,    6.21,    0.58,    5.47,    3.17,    1.53,    0.49,    3.23,    5.70,    6.80
