Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
199006,   -1.26,    1.20,   -1.41,   -1.39,   -0.46,   -0.05,   -1.98,    1.72,    0.56,   -1.30,   -1.54,   -1.59,   -1.05,   -0.94,    0.58
199007,    1.73,   -1.18,   -2.37,   -4.98,   -6.70,    2.05,    1.52,   -0.89,   -1.48,   -1.06,   -4.75,   -4.38,   -5.70,   -6.68,   -6.74
199008,   -8.53,   -8.24,  -10.62,  -10.83,  -14.44,   -9.03,   -8.20,   -8.49,   -8.04,   -9.26,  -12.12,   -9.68,  -12.01,  -14.54,  -14.24
199009,   -1.41,   -5.78,   -5.30,   -8.93,  -11.21,   -1.25,   -1.48,   -5.46,   -6.10,   -4.01,   -7.04,   -8.41,   -9.85,   -9.52,  -14.76
199010,    0.35,    0.27,   -1.43,   -4.79,   -6.13,    4.85,   -1.68,   -0.38,    0.98,   -0.77,   -2.45,   -3.51,   -6.54,   -5.83,   -6.71
199011,    3.89,    6.53,    7.97,   10.36,   10.25,    3.00,    4.52,    7.32,    5.97,    7.11,    9.57,    8.38,   13.13,   11.37,    7.97
199012,    2.09,    2.13,    4.13,    7.15,    2.14,    2.05,    2.12,    2.01,    2.34,    3.46,    5.33,    7.51,    6.58,    4.13,   -3.68
199101,    0.98,    5.05,    8.44,   12.07,   11.47,   -0.80,    2.25,    3.44,    7.01,    7.58,    9.80,   11.61,   12.63,   12.58,    8.05
199102,    6.86,    6.84,    7.20,   11.66,   15.06,    6.17,    7.22,    5.96,    8.05,    7.00,    7.45,   11.36,   12.09,   14.42,   16.79
199103,    2.38,    3.14,    1.96,    4.98,    7.82,    2.33,    2.40,    2.85,    3.50,    1.66,    2.42,    5.10,    4.78,    7.79,    7.91
199104,    1.03,   -0.05,    0.51,   -0.06,    0.06,    0.26,    1.39,    0.33,   -0.54,    0.78,    0.18,   -0.12,    0.02,    0.38,   -0.97
199105,    1.22,    4.45,    7.82,    5.83,    3.29,    0.47,    1.54,    4.12,    4.92,    8.18,    7.47,    5.88,    5.77,    4.75,   -0.78
199106,   -2.44,   -4.32,   -5.57,   -5.81,   -8.66,   -1.77,   -2.82,   -3.99,   -4.77,   -5.34,   -5.99,   -6.31,   -4.83,   -8.78,   -8.32
199107,    4.10,    4.09,    5.26,    5.71,    5.26,    4.47,    3.94,    4.19,    3.97,    5.23,    5.30,    5.19,    6.73,    5.79,    3.93
199108,    2.02,    3.17,    1.79,    4.48,    4.57,    2.70,    1.80,    3.04,    3.29,    2.30,    1.22,    3.10,    6.35,    4.50,    4.79
199109,    0.69,   -2.23,   -2.66,   -1.78,   -0.54,    2.77,   -0.44,   -1.58,   -2.90,   -3.19,   -2.05,   -2.32,   -1.17,   -0.11,   -1.61
199110,    1.89,    2.31,    0.73,    1.14,    3.39,    2.33,    1.58,    1.46,    3.38,   -0.05,    1.57,    1.58,    0.54,    3.46,    3.22
199111,   -2.09,   -3.45,   -5.85,   -5.07,   -5.91,   -2.27,   -1.97,   -3.53,   -3.32,   -5.03,   -6.93,   -5.62,   -4.35,   -5.31,   -7.10
199112,    9.27,   12.75,   11.13,   12.85,   11.13,    5.46,   12.15,   11.45,   14.83,   10.62,   11.91,   11.31,   14.46,   12.60,    8.45
199201,   -2.61,   -2.59,    2.47,    4.54,   10.62,   -4.02,   -1.69,   -1.81,   -3.70,    2.22,    2.78,    3.65,    5.32,    8.69,   14.56
199202,   -0.44,    1.31,    2.92,    3.64,    2.90,   -1.02,   -0.05,    0.48,    2.56,    2.93,    2.91,    5.36,    1.29,    3.51,    1.55
199203,   -1.27,   -1.75,   -2.74,   -3.58,   -6.05,   -0.37,   -1.75,   -2.23,   -0.97,   -2.06,   -3.61,   -2.93,   -4.74,   -5.84,   -6.48
199204,    4.28,    1.74,    1.13,   -2.20,   -6.07,    4.65,    3.92,    1.98,    1.42,    0.35,    2.08,   -2.30,   -2.07,   -3.95,   -9.37
199205,    0.66,    0.86,    0.80,    0.35,   -0.20,    1.02,    0.43,    1.33,    0.18,    1.17,    0.27,    1.22,   -0.69,    0.16,   -0.77
199206,   -0.24,   -2.10,   -1.94,   -3.63,   -5.94,    1.52,   -1.07,   -2.44,   -1.62,   -1.97,   -1.91,   -5.16,   -1.38,   -5.36,   -6.79
199207,    4.33,    3.87,    3.98,    3.69,    4.84,    6.37,    3.39,    4.00,    3.72,    4.84,    2.98,    2.72,    4.80,    5.99,    3.23
199208,   -1.17,   -1.21,   -3.80,   -2.64,   -4.68,   -0.74,   -1.49,   -0.68,   -1.98,   -3.78,   -3.82,   -2.00,   -3.53,   -3.86,   -5.88
199209,    1.85,    0.57,    1.53,    2.07,    1.30,    2.05,    1.70,    0.06,    1.17,    2.12,    0.98,    2.07,    2.06,    1.51,    0.98
199210,   -0.44,    1.29,    1.54,    4.28,    5.18,   -1.28,    0.29,    0.59,    2.44,    1.91,    1.12,    3.72,    4.89,    5.95,    3.98
199211,    2.32,    3.76,    5.67,    7.03,    9.78,    0.87,    3.03,    3.30,    4.34,    5.17,    6.57,    5.78,    8.30,   10.26,    8.91
199212,    2.72,    1.42,   -0.08,    2.82,    2.97,    2.22,    3.13,    1.01,    2.02,   -0.40,    0.37,    3.60,    2.06,    3.77,    1.90
199301,    0.79,   -0.60,    2.70,    4.74,    2.76,    1.53,    0.36,   -0.98,   -0.16,    1.67,    3.84,    6.32,    3.01,    2.19,    3.69
199302,    3.35,    0.46,   -0.84,   -2.34,   -4.78,    3.57,    3.18,    0.05,    1.00,   -0.20,   -1.89,   -2.44,   -2.24,   -4.52,   -5.11
199303,    2.59,    1.70,    2.93,    2.98,    2.75,    2.07,    2.97,    1.75,    1.65,    3.60,    2.27,    3.17,    2.82,    3.35,    1.88
199304,   -1.37,   -3.98,   -4.11,   -0.75,   -4.02,   -0.73,   -1.78,   -3.24,   -4.95,   -4.73,   -3.16,   -2.30,    1.23,   -5.15,   -2.58
199305,    1.15,    2.19,    3.05,    6.15,    6.65,    0.21,    1.79,    2.90,    1.41,    2.89,    3.23,    4.89,    7.87,    6.63,    6.67
199306,    1.97,    0.32,    0.61,   -1.63,    0.38,    1.83,    2.06,   -0.05,    0.72,    1.05,    0.07,   -1.63,   -1.65,    0.32,    0.50
199307,    1.02,    0.70,   -1.33,   -1.55,   -0.38,    1.63,    0.69,    0.48,    0.97,   -1.04,   -1.75,   -2.22,   -0.43,   -0.54,   -0.08
199308,    3.38,    3.27,    4.31,    5.22,    4.57,    3.75,    3.08,    3.37,    3.13,    4.33,    4.27,    5.78,    4.43,    5.52,    3.34
199309,   -0.58,   -0.43,   -0.23,    1.33,    2.88,   -0.41,   -0.70,   -0.16,   -0.72,    0.27,   -0.64,    1.16,    1.55,    3.58,    1.88
199310,   -0.06,    1.30,    3.26,    2.42,    3.65,   -0.48,    0.25,    0.04,    3.04,    3.36,    3.15,    1.60,    3.42,    2.96,    4.55
199311,   -2.79,   -1.09,   -0.16,   -1.89,   -2.90,   -3.13,   -2.43,   -2.27,    0.91,    0.15,   -0.52,   -1.96,   -1.81,   -2.15,   -3.87
199312,    2.01,    1.72,    1.19,    2.45,    2.59,    2.77,    1.45,    0.68,    2.78,    0.20,    2.41,    1.87,    3.11,    4.00,    1.01
199401,    1.96,    3.30,    4.03,    3.26,    4.15,    2.04,    1.88,    2.93,    3.62,    4.10,    3.94,    3.90,    2.49,    3.85,    4.48
199402,   -2.75,   -3.03,   -2.06,   -0.59,   -0.64,   -2.97,   -2.46,   -3.65,   -2.34,   -1.78,   -2.37,   -2.07,    0.82,   -0.62,   -0.67
199403,   -3.55,   -4.67,   -3.72,   -5.63,   -6.74,   -3.01,   -4.45,   -4.33,   -4.96,   -4.12,   -3.29,   -5.20,   -6.10,   -5.91,   -7.67
199404,    1.58,    1.77,    0.27,    1.20,   -2.68,    1.19,    2.10,    2.46,    1.02,    0.13,    0.48,    1.48,    0.83,   -2.14,   -3.22
199405,    1.39,    1.13,    1.21,    0.85,   -1.35,    1.49,    1.26,    1.25,    1.00,    1.02,    1.52,    1.42,    0.33,   -0.96,   -1.65
199406,   -2.65,   -2.06,   -2.01,   -2.62,   -5.96,   -3.27,   -2.05,   -2.03,   -2.09,   -1.26,   -3.20,   -1.89,   -3.51,   -5.10,   -6.59
199407,    3.64,    2.52,    2.91,    3.85,    2.47,    3.98,    3.41,    3.46,    1.76,    2.77,    3.11,    4.37,    2.80,    3.22,    1.82
199408,    3.13,    3.50,    3.95,    6.15,    7.90,    3.29,    2.94,    2.70,    4.30,    3.84,    4.07,    5.98,    6.33,    7.79,    8.01
199409,   -2.59,   -2.05,   -3.08,   -1.19,    0.17,   -2.71,   -2.48,   -2.00,   -2.15,   -2.65,   -3.43,   -0.58,   -2.09,   -0.63,    0.98
199410,    2.11,    1.05,    0.74,    2.62,    2.48,    2.65,    1.63,    0.99,    1.11,    1.73,   -0.23,    2.45,    2.83,    3.29,    1.70
199411,   -3.22,   -3.43,   -4.15,   -4.76,   -3.31,   -3.62,   -2.76,   -3.52,   -3.35,   -3.93,   -4.39,   -5.16,   -4.32,   -2.83,   -3.88
199412,    1.47,    1.43,    1.96,    1.12,   -0.08,    0.92,    1.91,    2.23,    0.46,    1.33,    3.05,    2.23,   -0.50,    0.82,   -1.20
199501,    4.21,    2.67,    0.68,    0.19,   -0.40,    4.82,    3.64,    2.88,    2.45,    1.08,    0.22,    0.52,   -0.15,   -0.74,    0.03
199502,    2.35,    4.94,    5.22,    4.81,    3.92,    3.01,    1.85,    4.19,    6.25,    4.10,    6.57,    4.97,    4.67,    4.33,    3.41
199503,    2.02,    2.65,    3.49,    3.15,    2.89,    1.71,    2.28,    2.00,    3.77,    4.26,    2.48,    3.17,    3.12,    3.19,    2.55
199504,    3.13,    1.80,    3.34,    1.71,    2.31,    2.26,    3.76,    1.23,    2.67,    4.06,    2.46,    0.78,    2.62,    2.68,    1.90
199505,    3.95,    3.58,    3.64,    3.42,    1.58,    4.34,    3.71,    3.88,    3.11,    3.93,    3.23,    3.29,    3.53,    2.39,    0.89
199506,    0.78,    2.00,    3.52,    5.47,    8.99,    0.31,    1.11,    2.05,    1.96,    3.70,    3.32,    4.17,    7.03,    9.03,    8.94
199507,    2.17,    3.33,    4.02,    6.03,    8.19,    1.78,    2.49,    2.62,    3.93,    3.69,    4.40,    5.83,    6.31,    7.39,    9.13
199508,    1.17,    1.02,    0.50,    1.31,    0.88,    0.56,    1.53,    2.31,   -0.17,   -0.27,    1.82,    0.68,    2.22,    0.43,    1.54
199509,    6.00,    5.07,    0.98,    0.95,    2.74,    3.97,    7.38,    5.66,    4.36,    2.47,   -1.02,    2.05,   -0.55,    2.95,    2.49
199510,    1.50,   -1.81,   -1.64,   -3.37,   -1.53,    1.33,    1.63,   -1.17,   -2.91,   -0.26,   -3.21,   -6.10,   -0.24,    2.21,   -5.38
199511,    4.59,    5.93,    5.41,    0.79,    2.53,    3.27,    5.28,    5.36,    6.66,    5.29,    5.56,    4.93,   -2.31,    3.98,    1.56
199512,    4.04,    2.31,    0.94,    0.60,   -3.15,    3.80,    4.14,    2.71,    1.59,    1.13,    0.60,    1.06,    0.29,   -2.60,   -3.50
199601,    2.53,    3.12,    4.14,    1.15,    0.94,    2.49,    2.54,    3.20,    3.00,    4.53,    3.30,    1.55,    0.81,    3.17,   -1.05
199602,   -0.17,    0.93,    1.47,    3.87,    4.62,   -0.64,    0.14,    0.96,    0.88,    1.57,    1.33,    4.02,    3.64,    5.77,    3.38
199603,    1.42,    0.99,    2.03,    2.17,   -0.83,    0.26,    1.99,    1.12,    0.84,    1.55,    2.72,    3.39,    1.26,   -1.01,   -0.67
199604,   -0.48,    0.55,    1.37,    3.74,   10.31,   -1.78,   -0.04,    0.76,    0.39,    1.03,    2.00,    2.87,    4.46,    7.88,   12.79
199605,    1.86,    2.65,    2.66,    2.75,    4.42,    1.02,    2.23,    3.51,    1.82,    2.68,    2.65,    2.97,    2.52,    4.62,    4.20
199606,    1.75,    0.68,    0.33,   -2.03,   -7.09,    2.03,    1.61,    1.33,   -0.15,    0.48,    0.13,   -2.24,   -1.78,   -4.16,   -9.01
199607,   -4.44,   -3.57,   -4.28,   -6.42,  -13.05,   -3.29,   -4.98,   -3.32,   -3.84,   -3.28,   -5.91,   -6.57,   -6.19,  -10.72,  -14.58
199608,    2.51,    1.93,    3.93,    3.31,    6.06,    2.23,    2.71,    1.34,    2.54,    3.78,    4.19,    3.96,    2.50,    6.06,    6.05
199609,    3.97,    5.23,    5.17,    6.07,    7.42,    2.90,    4.82,    5.84,    4.28,    4.77,    5.76,    5.47,    6.81,    6.75,    7.92
199610,    3.06,    3.38,    0.85,    1.05,   -4.65,    3.65,    2.80,    3.41,    3.32,    2.81,   -1.26,    2.67,   -0.74,   -3.14,   -5.71
199611,    5.98,    7.80,    5.12,    8.31,    5.22,    5.36,    6.34,    7.49,    8.39,    5.76,    4.53,    8.24,    8.37,    6.82,    4.04
199612,   -0.94,   -1.85,   -1.36,   -0.65,   -1.85,   -1.10,   -0.85,   -2.37,   -1.31,   -1.36,   -1.35,    1.04,   -1.92,   -1.39,   -2.27
199701,    3.11,    5.83,    6.75,    5.06,    5.60,    2.72,    3.46,    5.52,    6.14,    5.34,    8.48,    2.77,    7.02,    6.57,    4.79
199702,    1.42,    2.01,    2.64,   -3.79,   -6.81,    1.52,    1.34,    2.08,    1.93,    2.99,    1.97,   -2.56,   -5.24,   -6.20,   -7.30
199703,   -1.89,   -3.20,   -6.09,   -4.25,   -7.60,   -0.87,   -2.62,   -1.93,   -4.36,   -6.59,   -5.43,   -4.47,   -4.04,   -6.06,   -8.77
199704,    1.55,    6.22,    3.70,    7.21,    0.20,   -0.09,    2.66,    5.18,    7.38,    3.24,    4.08,    7.90,    5.37,    1.77,   -1.09
199705,    6.04,    5.74,    5.63,    6.62,   14.11,    4.30,    7.20,    6.56,    5.00,    5.74,    5.54,    5.75,    7.85,   12.18,   15.82
199706,    4.72,    4.50,    4.88,    4.62,    2.86,    4.00,    5.13,    4.87,    4.25,    6.34,    3.54,    6.06,    2.06,    3.54,    2.08
199707,    5.80,    6.99,    7.20,    9.66,   10.23,    6.13,    5.55,    7.16,    6.88,    4.98,    9.56,    6.10,   13.88,   11.54,    8.86
199708,   -2.54,   -6.40,   -4.54,   -4.11,    1.77,   -1.30,   -3.22,   -7.82,   -4.10,   -4.60,   -4.46,   -4.78,   -3.18,    1.63,    1.89
199709,    5.40,    6.15,    5.74,    5.43,    6.00,    4.86,    5.66,    5.92,    6.33,    6.67,    4.41,    5.19,    5.73,    5.52,    6.58
199710,   -1.87,   -3.21,   -3.32,   -2.18,   -7.34,   -0.23,   -2.72,   -2.18,   -3.89,   -2.97,   -3.63,   -0.32,   -4.05,   -6.77,   -8.03
199711,    4.89,    3.81,    5.44,    3.24,   -0.67,    6.66,    4.00,    3.99,    3.69,    5.35,    5.50,    2.26,    4.03,    1.01,   -3.06
199712,    5.50,    2.25,    2.97,    1.53,   -2.65,    6.79,    4.63,    2.23,    2.27,    2.61,    3.38,    2.30,    0.81,   -1.89,   -3.57
199801,   -1.38,   -0.94,    2.12,    0.25,    2.07,   -1.64,   -1.22,   -1.82,   -0.20,    1.71,    2.70,    1.14,   -0.59,    2.30,    1.79
199802,    6.34,    6.88,    7.35,    8.29,    9.03,    4.41,    7.80,    6.73,    7.01,    6.68,    8.10,    7.86,    8.87,    9.67,    8.49
199803,    6.79,    4.57,    4.87,    5.93,    2.86,    6.99,    6.64,    3.83,    5.33,    5.13,    4.38,    4.98,    6.82,    2.70,    3.01
199804,   -0.84,    0.56,    1.97,    1.30,    3.16,   -1.29,   -0.62,    0.71,    0.42,    0.94,    3.69,    1.14,    1.61,    2.89,    3.49
199805,   -1.70,   -0.33,   -1.60,   -5.27,   -7.49,   -1.25,   -1.89,   -1.46,    0.47,   -0.68,   -2.71,   -3.04,   -7.06,   -6.79,   -8.53
199806,    1.60,    3.48,    3.07,    7.11,    2.48,    1.34,    1.72,    1.89,    4.34,    1.79,    4.40,    9.46,    4.55,    2.94,    1.85
199807,   -4.11,   -3.53,    0.69,   -1.45,   -3.95,   -4.16,   -4.09,   -3.62,   -3.43,    1.31,   -0.36,   -2.34,   -0.22,   -1.03,   -6.83
199808,   -9.60,  -14.97,  -14.47,  -16.54,  -23.68,   -2.45,  -11.75,  -14.62,  -15.19,  -14.23,  -14.71,  -15.05,  -19.42,  -21.49,  -26.46
199809,    4.38,    6.42,    6.50,    5.65,   14.22,    5.58,    3.85,    9.78,    3.28,    8.23,    5.60,    6.91,    4.31,   13.69,   14.83
199810,    2.97,    7.50,    6.65,   10.11,    8.71,   -1.18,    5.17,    5.40,    8.86,    5.51,    8.96,    9.41,   10.80,    9.57,    7.49
199811,    4.65,    4.82,    6.49,    8.30,    9.39,    3.82,    5.01,    4.33,    5.33,    6.98,    5.88,    7.46,    9.29,    8.26,   11.12
199812,    2.71,    5.43,    7.75,   10.98,    8.43,    1.65,    3.17,    4.40,    6.59,    6.97,    8.71,   12.29,    9.89,    7.41,    9.73
199901,   -1.49,    1.47,    6.77,    7.92,   12.47,   -5.49,   -0.03,    1.86,    1.02,    7.67,    5.49,    6.17,   10.15,    8.67,   17.97
199902,   -2.36,   -1.19,   -3.74,   -6.60,   -7.90,   -3.94,   -1.55,   -0.28,   -2.18,   -1.96,   -5.61,   -7.10,   -5.76,   -9.68,   -6.24
199903,    1.94,    2.67,    2.70,    4.77,    9.52,    0.54,    3.10,    3.25,    1.90,    0.24,    5.87,    5.48,    4.20,    1.75,   16.90
199904,    5.94,    3.06,    3.64,    5.20,    6.10,    6.26,    5.82,   -0.10,    6.20,    7.29,   -0.42,    4.72,    6.13,    3.25,    9.65
199905,   -0.84,   -2.67,   -0.41,   -2.51,   -3.95,    2.57,   -1.99,   -2.59,   -2.76,   -2.71,    2.88,   -4.51,   -0.09,   -0.92,   -6.55
199906,   -0.82,    4.62,    6.35,    6.95,    7.28,   -1.82,   -0.29,    2.65,    6.79,    4.36,    7.98,    7.89,    6.11,    7.34,    7.23
199907,   -1.49,   -3.00,   -4.41,   -1.97,   -4.00,   -1.15,   -1.74,   -1.14,   -5.14,   -4.28,   -4.57,   -4.25,    2.36,   -0.17,   -7.27
199908,   -2.12,   -3.59,   -0.79,    0.58,    1.94,   -3.20,   -1.67,   -0.24,   -8.12,   -2.80,    0.38,   -1.80,    2.76,    4.54,   -0.25
199909,   -4.15,   -4.58,   -2.09,   -2.69,    2.79,   -6.44,   -2.93,   -4.19,   -5.04,   -0.26,   -3.74,   -0.40,   -5.16,    1.44,    4.12
199910,    4.51,    7.06,    6.43,    2.27,   10.50,    5.43,    4.08,   10.96,    1.15,    6.25,    6.59,    1.60,    2.85,   10.38,   10.63
199911,   -0.96,   -0.73,    3.09,    3.83,   12.97,   -5.34,   -0.14,   -2.98,    1.06,    4.97,    0.37,    1.62,    7.80,   10.21,   16.52
199912,    4.00,    4.61,    4.75,    8.22,   21.20,   -2.03,    5.17,    7.53,   -0.42,    5.77,    3.36,    6.33,   11.92,   17.93,   24.87
200001,   -5.05,   -5.78,   -4.57,   -2.05,   -3.93,    1.28,   -6.25,   -4.58,   -6.62,   -5.63,   -3.82,    0.18,   -5.01,   -2.26,   -5.12
200002,   -5.67,  -11.64,   -4.24,    6.22,   24.54,   -6.90,   -5.32,  -10.34,  -12.73,   -4.48,   -3.77,    6.51,    5.75,   17.10,   28.82
200003,    8.49,   11.23,   12.79,    8.53,   -5.77,    7.93,    8.78,   12.48,    9.89,   13.67,   11.66,   13.48,    4.02,    6.88,  -11.09
200004,    3.68,    2.27,   -6.33,   -1.34,  -13.85,    2.88,    4.38,    0.89,    3.80,  -11.11,   -3.09,   -0.20,   -2.60,   -6.51,  -18.99
200005,   -0.40,    2.74,    0.68,   -6.27,  -11.40,   -1.66,    0.28,    3.67,    1.44,    4.19,   -3.39,   -3.07,  -10.24,   -8.13,  -13.34
200006,   -2.83,   -2.00,   -0.47,    4.48,   15.61,   -2.86,   -2.82,   -1.66,   -2.37,   -0.74,   -0.14,    0.67,    8.40,    8.08,   21.49
200007,   -2.26,    1.45,    2.45,   -4.60,   -4.71,   -0.08,   -3.21,    0.20,    2.65,    0.76,    3.61,   -5.60,   -3.87,    1.36,   -8.60
200008,    3.26,    4.38,    1.51,    8.19,   13.56,    4.25,    2.56,    6.99,    1.75,    3.09,   -0.35,    7.08,    9.16,   11.11,   15.54
200009,    5.05,    0.35,   -6.32,  -10.41,   -9.37,    6.13,    4.26,    1.67,   -0.78,  -10.16,   -2.37,  -10.26,  -10.61,  -10.93,   -8.58
200010,   -0.44,    5.35,   -1.44,   -2.06,   -9.82,    0.92,   -1.36,    6.45,    4.06,    2.48,   -4.09,    1.01,   -4.22,   -4.93,  -14.00
200011,    2.32,   -2.64,   -0.94,  -13.14,  -24.68,    2.73,    1.88,   -3.83,   -1.20,    1.59,   -4.61,  -10.00,  -15.57,  -16.95,  -32.20
200012,    3.82,    3.07,    7.55,    0.60,   -4.04,    4.29,    3.51,    2.07,    4.09,    7.97,    7.15,    9.51,   -3.59,   -6.25,   -2.68
200101,   -6.96,   -4.02,    3.39,    9.38,   15.47,   -5.73,   -7.80,   -5.87,   -2.72,   -0.02,    6.55,    5.58,   12.33,   17.52,   13.48
200102,   -0.03,   -0.64,   -2.45,   -6.52,  -28.77,    1.02,   -0.97,   -1.34,    0.28,    1.11,   -6.52,   -5.64,   -7.50,  -19.85,  -34.16
200103,   -3.15,   -3.80,   -4.43,   -5.85,  -16.27,   -2.46,   -3.85,   -4.17,   -3.36,   -4.48,   -4.30,   -5.73,   -5.94,   -7.79,  -21.40
200104,    4.68,    3.38,    6.03,   12.69,   16.56,    5.98,    3.58,    2.91,    3.98,    3.33,    9.24,   12.50,   12.97,   12.46,   19.59
200105,    2.82,    2.04,    2.07,    1.98,   -2.67,    2.13,    3.46,    1.82,    2.28,    2.09,    2.03,    0.91,    4.34,    1.70,   -4.45
200106,   -1.22,   -2.93,   -2.38,   -2.41,    0.60,   -2.56,   -0.07,   -2.47,   -3.35,   -3.99,   -0.51,    0.15,   -4.87,    3.01,   -0.16
200107,    0.48,    3.05,   -2.43,   -5.29,   -7.55,    0.02,    0.88,    4.33,    1.59,   -3.16,   -0.48,   -5.67,   -4.40,   -5.59,   -8.30
200108,   -1.88,   -5.16,   -7.26,   -7.36,  -12.74,   -2.04,   -1.77,   -3.45,   -6.33,   -6.46,   -8.49,   -7.77,   -6.38,   -8.63,  -15.59
200109,   -1.98,   -3.92,   -9.60,  -15.58,  -22.57,   -1.20,   -2.59,   -3.53,   -4.31,   -7.14,  -12.64,  -11.52,  -19.40,  -21.28,  -23.73
200110,   -1.80,    0.53,    3.10,    5.64,   13.88,   -1.98,   -1.71,    1.26,   -1.23,    1.34,    4.42,    0.91,   10.46,   10.57,   18.55
200111,    2.34,    6.62,    8.25,   14.55,   15.77,    1.62,    2.80,    5.54,    8.33,    8.29,    8.21,   12.05,   16.62,   16.03,   15.41
200112,    1.09,    1.75,    3.26,    2.37,    0.69,   -1.08,    3.02,    2.40,    1.06,    3.98,    2.59,    5.41,   -0.24,   -1.75,    3.86
200201,   -0.18,   -0.69,   -2.26,   -0.31,   -3.13,    1.43,   -2.27,    0.68,   -2.19,   -1.77,   -2.92,    0.52,   -1.12,   -3.07,   -3.19
200202,    1.83,    0.21,   -1.30,   -6.96,  -13.51,    1.94,    1.69,    2.09,   -1.21,   -0.89,   -1.67,   -6.82,   -7.12,   -8.96,  -19.63
200203,    3.25,    1.94,    5.26,    4.43,   12.65,    3.22,    3.27,    1.92,    1.95,    4.09,    6.83,    6.12,    3.08,   11.55,   14.33
200204,   -1.74,   -2.15,   -7.19,   -4.22,  -12.55,   -0.99,   -2.42,   -2.59,   -1.67,   -8.24,   -3.88,   -3.64,   -4.64,  -10.09,  -16.19
200205,   -0.72,   -0.11,    0.34,   -1.26,   -6.88,   -0.12,   -1.31,    0.18,   -0.46,    1.27,   -0.13,    0.71,   -3.05,   -4.39,   -9.96
200206,   -4.24,   -3.75,   -7.88,   -6.45,  -16.68,   -6.19,   -2.25,   -3.34,   -4.29,   -8.32,   -6.97,   -8.66,   -4.14,  -17.01,  -16.26
200207,   -5.39,   -6.41,  -11.46,   -7.78,  -11.44,   -4.53,   -6.00,   -5.68,   -7.17,  -11.36,  -11.54,   -6.27,   -9.89,  -13.75,   -9.43
200208,    1.68,    1.25,    0.73,   -0.90,   -0.33,    2.04,    1.41,    1.97,    0.78,    0.72,    0.75,   -2.61,    0.81,    0.63,   -1.46
200209,   -6.66,   -9.71,  -10.26,  -10.49,  -15.37,   -6.15,   -7.05,  -10.46,   -9.09,   -8.48,  -11.54,   -8.68,  -11.97,  -15.57,  -15.04
200210,    2.69,    5.65,    8.24,   12.38,   12.49,    1.96,    3.37,    3.42,    7.01,    7.31,    8.62,   10.70,   13.51,   13.10,   11.25
200211,   -1.39,    2.36,    5.03,   12.00,   22.52,   -1.54,   -1.26,    4.30,    0.11,    4.97,    5.08,    9.42,   15.39,   19.28,   28.12
200212,   -1.39,   -3.15,   -5.66,   -7.72,  -16.33,   -0.93,   -1.69,   -2.12,   -3.88,   -4.90,   -6.54,   -6.70,   -9.44,  -17.11,  -15.42
200301,   -2.43,   -3.07,   -3.97,   -1.82,   -0.49,   -1.87,   -2.88,   -2.02,   -3.80,   -4.29,   -3.53,   -2.83,   -1.04,   -1.14,    0.23
200302,   -1.50,   -1.21,   -2.34,   -2.67,   -1.39,   -2.15,   -1.04,   -2.09,   -0.43,   -2.12,   -2.61,   -4.37,   -0.28,   -0.79,   -2.33
200303,    1.23,    2.32,    2.12,    0.27,   -1.14,    1.14,    1.28,    2.39,    2.19,    1.75,    2.66,    0.95,   -0.74,   -1.67,    0.33
200304,    3.93,    7.12,    8.37,   11.38,   14.99,    4.24,    3.71,    5.31,    9.47,    7.95,    8.69,    9.09,   13.77,   13.89,   18.05
200305,    3.90,    2.91,    5.66,    8.41,   17.29,    6.03,    2.33,    2.67,    3.26,    4.70,    6.77,    8.92,    8.11,   15.41,   21.61
200306,    0.06,    1.52,    2.51,    0.84,    2.19,    0.22,   -0.11,    1.41,    1.68,    1.60,    3.35,    1.76,    0.00,    2.16,    2.23
200307,    0.97,    1.42,    2.19,    4.83,    6.65,    0.23,    1.76,    0.35,    2.28,    1.23,    2.89,    4.35,    5.27,    5.60,    7.95
200308,    1.61,   -0.24,    2.89,    5.94,    7.58,    1.67,    1.55,    0.53,   -0.71,    2.54,    3.23,    5.07,    7.54,    7.10,    8.16
200309,   -0.47,   -0.70,   -2.63,   -2.28,   -1.79,   -0.01,   -0.92,    0.26,   -1.35,   -3.23,   -2.03,   -1.99,   -2.59,   -2.62,   -0.88
200310,    4.84,    3.93,    5.65,   10.29,   12.40,    4.50,    5.19,    2.97,    5.89,    4.69,    6.94,   10.51,   10.00,   12.17,   12.63
200311,    1.09,    0.50,    1.99,    1.72,    3.59,    1.36,    0.73,    0.95,   -0.15,    1.28,    2.87,    1.91,    1.45,    3.60,    3.58
200312,    5.02,    4.93,    5.66,    3.12,    0.56,    5.77,    4.13,    5.89,    2.88,    6.93,    4.47,    3.08,    3.17,    0.48,    0.66
200401,    1.11,    1.91,    1.63,    3.75,    5.96,    0.84,    1.36,    2.70,    0.79,    1.98,    1.42,    2.69,    4.92,    4.20,    8.03
200402,    2.08,    1.67,    1.07,    0.64,   -0.39,    2.91,    1.01,    1.90,    1.10,    2.41,   -0.25,   -0.38,    1.92,    0.52,   -1.15
200403,   -2.12,   -0.43,   -0.13,   -0.77,   -1.61,   -1.16,   -3.38,   -0.78,   -0.01,    0.77,   -1.06,   -2.10,    0.11,   -1.54,   -1.67
